state,district,name,party,incumbent,winner,type of contribution,amount,percentage
Tennessee,TN03,Chuck Fleischmann,R,True,True,PAC Contributions*,453858,0.4316
Tennessee,TN03,Chuck Fleischmann,R,True,True,Candidate self-financing,0,0.0
Tennessee,TN03,Chuck Fleischmann,R,True,True,Other,-5550,-0.0053
Tennessee,TN03,Meg Gorman,D,False,False,Small Individual Contributions (≤ $200),31026,0.3614
Tennessee,TN03,Meg Gorman,D,False,False,Large Individual Contributions,50245,0.5853
Tennessee,TN03,Meg Gorman,D,False,False,PAC Contributions*,2672,0.0311
Tennessee,TN03,Meg Gorman,D,False,False,Candidate self-financing,2000,0.0233
Tennessee,TN03,Meg Gorman,D,False,False,Other,-100,-0.0012
Tennessee,TN04,Scott Desjarlais,R,True,True,Small Individual Contributions (≤ $200),2867,0.0086
Tennessee,TN04,Scott Desjarlais,R,True,True,Large Individual Contributions,204598,0.6173
Tennessee,TN04,Scott Desjarlais,R,True,True,PAC Contributions*,124249,0.37479999999999997
Tennessee,TN04,Scott Desjarlais,R,True,True,Candidate self-financing,0,0.0
Tennessee,TN04,Scott Desjarlais,R,True,True,Other,-250,-0.0008
Tennessee,TN04,Christopher Hale,D,False,False,Small Individual Contributions (≤ $200),178340,0.5777
Tennessee,TN04,Christopher Hale,D,False,False,Large Individual Contributions,102069,0.3306
Tennessee,TN04,Christopher Hale,D,False,False,PAC Contributions*,2698,0.0087
Tennessee,TN04,Christopher Hale,D,False,False,Candidate self-financing,30042,0.0973
Tennessee,TN04,Christopher Hale,D,False,False,Other,-4418,-0.0143
Tennessee,TN05,Jim Cooper,D,True,True,Small Individual Contributions (≤ $200),37927,0.0405
Tennessee,TN05,Jim Cooper,D,True,True,Large Individual Contributions,470362,0.5022
Tennessee,TN05,Jim Cooper,D,True,True,PAC Contributions*,430750,0.45990000000000003
Tennessee,TN05,Jim Cooper,D,True,True,Candidate self-financing,0,0.0
Tennessee,TN05,Jim Cooper,D,True,True,Other,-2470,-0.0026
Tennessee,TN06,John Rose,R,True,True,Small Individual Contributions (≤ $200),8874,0.0084
Tennessee,TN06,John Rose,R,True,True,Large Individual Contributions,575870,0.5482
Tennessee,TN06,John Rose,R,True,True,PAC Contributions*,417700,0.39759999999999995
Tennessee,TN06,John Rose,R,True,True,Candidate self-financing,463915,0.4416
Tennessee,TN06,John Rose,R,True,True,Other,-415930,-0.396
Tennessee,TN07,Mark Green,R,True,True,Small Individual Contributions (≤ $200),0,0.0
Tennessee,TN07,Mark Green,R,True,True,Large Individual Contributions,819151,0.6855
Tennessee,TN07,Mark Green,R,True,True,PAC Contributions*,171900,0.1439
Tennessee,TN07,Mark Green,R,True,True,Candidate self-financing,0,0.0
Tennessee,TN07,Mark Green,R,True,True,Other,203909,0.17059999999999997
Tennessee,TN07,Kiran Sreepada,D,False,False,Small Individual Contributions (≤ $200),23515,0.11380000000000001
Tennessee,TN07,Kiran Sreepada,D,False,False,Large Individual Contributions,179130,0.8669
Tennessee,TN07,Kiran Sreepada,D,False,False,PAC Contributions*,4000,0.0194
Tennessee,TN07,Kiran Sreepada,D,False,False,Candidate self-financing,0,0.0
Tennessee,TN07,Kiran Sreepada,D,False,False,Other,0,0.0
Tennessee,TN07,Ronald Brown,I,False,False,Small Individual Contributions (≤ $200),1450,0.8286
Tennessee,TN07,Ronald Brown,I,False,False,Large Individual Contributions,300,0.1714
Tennessee,TN07,Ronald Brown,I,False,False,PAC Contributions*,0,0.0
Tennessee,TN07,Ronald Brown,I,False,False,Candidate self-financing,0,0.0
Tennessee,TN07,Ronald Brown,I,False,False,Other,0,0.0
Tennessee,TN07,Scott Vieira Jr,I,False,False,Small Individual Contributions (≤ $200),45,0.0687
Tennessee,TN07,Scott Vieira Jr,I,False,False,Large Individual Contributions,0,0.0
Tennessee,TN07,Scott Vieira Jr,I,False,False,PAC Contributions*,10,0.015300000000000001
Tennessee,TN07,Scott Vieira Jr,I,False,False,Candidate self-financing,35,0.053399999999999996
Tennessee,TN07,Scott Vieira Jr,I,False,False,Other,565,0.8626999999999999
Tennessee,TN08,David Kustoff,R,True,True,Small Individual Contributions (≤ $200),26882,0.016399999999999998
Tennessee,TN08,David Kustoff,R,True,True,Large Individual Contributions,990617,0.6036
Tennessee,TN08,David Kustoff,R,True,True,PAC Contributions*,693750,0.4227
Tennessee,TN08,David Kustoff,R,True,True,Candidate self-financing,0,0.0
Tennessee,TN08,David Kustoff,R,True,True,Other,-70032,-0.042699999999999995
Tennessee,TN08,Erika Stotts Pearson,D,False,False,Small Individual Contributions (≤ $200),1500,0.0787
Tennessee,TN08,Erika Stotts Pearson,D,False,False,Large Individual Contributions,11700,0.6135
Tennessee,TN08,Erika Stotts Pearson,D,False,False,PAC Contributions*,152,0.008
Tennessee,TN08,Erika Stotts Pearson,D,False,False,Candidate self-financing,5718,0.2998
Tennessee,TN08,Erika Stotts Pearson,D,False,False,Other,0,0.0
Tennessee,TN09,Steve Cohen,D,True,True,Small Individual Contributions (≤ $200),15929,0.0262
Tennessee,TN09,Steve Cohen,D,True,True,Large Individual Contributions,179222,0.295
Tennessee,TN09,Steve Cohen,D,True,True,PAC Contributions*,409087,0.6733
Tennessee,TN09,Steve Cohen,D,True,True,Candidate self-financing,0,0.0
Tennessee,TN09,Steve Cohen,D,True,True,Other,3332,0.0055000000000000005
Tennessee,TN09,Charlotte Bergmann,R,False,False,Small Individual Contributions (≤ $200),8774,0.0885
Tennessee,TN09,Charlotte Bergmann,R,False,False,Large Individual Contributions,35224,0.3553
Tennessee,TN09,Charlotte Bergmann,R,False,False,PAC Contributions*,824,0.0083
Tennessee,TN09,Charlotte Bergmann,R,False,False,Candidate self-financing,48825,0.4925
Tennessee,TN09,Charlotte Bergmann,R,False,False,Other,5500,0.0555
Tennessee,TN09,Dennis Clark,I,False,False,Small Individual Contributions (≤ $200),75,0.0075
Tennessee,TN09,Dennis Clark,I,False,False,Large Individual Contributions,125,0.0125
Tennessee,TN09,Dennis Clark,I,False,False,PAC Contributions*,0,0.0
Tennessee,TN09,Dennis Clark,I,False,False,Candidate self-financing,9489,0.9498000000000001
Tennessee,TN09,Dennis Clark,I,False,False,Other,100,0.01
Texas,TX01,Louis B Gohmert Jr.,R,True,True,Small Individual Contributions (≤ $200),71188,0.12869999999999998
Texas,TX01,Louis B Gohmert Jr.,R,True,True,Large Individual Contributions,396181,0.7165
Texas,TX01,Louis B Gohmert Jr.,R,True,True,PAC Contributions*,88346,0.1598
Texas,TX01,Louis B Gohmert Jr.,R,True,True,Candidate self-financing,0,0.0
Texas,TX01,Louis B Gohmert Jr.,R,True,True,Other,-2800,-0.0051
Texas,TX01,Hank Gilbert,D,False,False,Small Individual Contributions (≤ $200),526317,0.5436
Texas,TX01,Hank Gilbert,D,False,False,Large Individual Contributions,243384,0.2514
Texas,TX01,Hank Gilbert,D,False,False,PAC Contributions*,148454,0.1533
Texas,TX01,Hank Gilbert,D,False,False,Candidate self-financing,50000,0.0516
Texas,TX01,Hank Gilbert,D,False,False,Other,0,0.0
Texas,TX02,Dan Crenshaw,R,True,True,Small Individual Contributions (≤ $200),9714422,0.5
Texas,TX02,Dan Crenshaw,R,True,True,Large Individual Contributions,7955316,0.40950000000000003
Texas,TX02,Dan Crenshaw,R,True,True,PAC Contributions*,868780,0.0447
Texas,TX02,Dan Crenshaw,R,True,True,Candidate self-financing,0,0.0
Texas,TX02,Dan Crenshaw,R,True,True,Other,889347,0.0458
Texas,TX02,Sima Ladjevardian,D,False,False,Small Individual Contributions (≤ $200),700545,0.18280000000000002
Texas,TX02,Sima Ladjevardian,D,False,False,Large Individual Contributions,2779248,0.7251000000000001
Texas,TX02,Sima Ladjevardian,D,False,False,PAC Contributions*,235725,0.061500000000000006
Texas,TX02,Sima Ladjevardian,D,False,False,Candidate self-financing,109705,0.0286
Texas,TX02,Sima Ladjevardian,D,False,False,Other,7474,0.002
Texas,TX02,Elliott Scheirman,L,False,False,Small Individual Contributions (≤ $200),5339,0.3472
Texas,TX02,Elliott Scheirman,L,False,False,Large Individual Contributions,7286,0.4739
Texas,TX02,Elliott Scheirman,L,False,False,PAC Contributions*,2750,0.1789
Texas,TX02,Elliott Scheirman,L,False,False,Candidate self-financing,0,0.0
Texas,TX02,Elliott Scheirman,L,False,False,Other,0,0.0
Texas,TX03,Van Taylor,R,True,True,Small Individual Contributions (≤ $200),65794,0.0248
Texas,TX03,Van Taylor,R,True,True,Large Individual Contributions,1215088,0.4576
Texas,TX03,Van Taylor,R,True,True,PAC Contributions*,983947,0.37060000000000004
Texas,TX03,Van Taylor,R,True,True,Candidate self-financing,74231,0.027999999999999997
Texas,TX03,Van Taylor,R,True,True,Other,316267,0.1191
Texas,TX03,Helane Seikaly,D,False,False,Small Individual Contributions (≤ $200),239220,0.1463
Texas,TX03,Helane Seikaly,D,False,False,Large Individual Contributions,1221832,0.7472
Texas,TX03,Helane Seikaly,D,False,False,PAC Contributions*,181587,0.11109999999999999
Texas,TX03,Helane Seikaly,D,False,False,Candidate self-financing,1635,0.001
Texas,TX03,Helane Seikaly,D,False,False,Other,-9090,-0.005600000000000001
Texas,TX04,Patrick Fallon,R,False,True,Small Individual Contributions (≤ $200),26587,0.10339999999999999
Texas,TX04,Patrick Fallon,R,False,True,Large Individual Contributions,38128,0.1483
Texas,TX04,Patrick Fallon,R,False,True,PAC Contributions*,102109,0.397
Texas,TX04,Patrick Fallon,R,False,True,Candidate self-financing,25000,0.09720000000000001
Texas,TX04,Patrick Fallon,R,False,True,Other,65350,0.2541
Texas,TX04,Tracy Shawn Jones,I,False,False,Small Individual Contributions (≤ $200),300,0.0231
Texas,TX04,Tracy Shawn Jones,I,False,False,Large Individual Contributions,10302,0.7923
Texas,TX04,Tracy Shawn Jones,I,False,False,PAC Contributions*,0,0.0
Texas,TX04,Tracy Shawn Jones,I,False,False,Candidate self-financing,2400,0.18460000000000001
Texas,TX04,Tracy Shawn Jones,I,False,False,Other,0,0.0
Texas,TX05,Lance Gooden,R,True,True,Small Individual Contributions (≤ $200),19030,0.0118
Texas,TX05,Lance Gooden,R,True,True,Large Individual Contributions,729838,0.4532
Texas,TX05,Lance Gooden,R,True,True,PAC Contributions*,859226,0.5336
Texas,TX05,Lance Gooden,R,True,True,Candidate self-financing,0,0.0
Texas,TX05,Lance Gooden,R,True,True,Other,2233,0.0014000000000000002
Texas,TX05,Carolyn Salter,D,False,False,Small Individual Contributions (≤ $200),34772,0.1094
Texas,TX05,Carolyn Salter,D,False,False,Large Individual Contributions,110006,0.3461
Texas,TX05,Carolyn Salter,D,False,False,PAC Contributions*,4720,0.0148
Texas,TX05,Carolyn Salter,D,False,False,Candidate self-financing,165500,0.5207
Texas,TX05,Carolyn Salter,D,False,False,Other,2850,0.009000000000000001
Texas,TX05,Kevin Hale,L,False,False,Small Individual Contributions (≤ $200),8257,0.4486
Texas,TX05,Kevin Hale,L,False,False,Large Individual Contributions,8534,0.4637
Texas,TX05,Kevin Hale,L,False,False,PAC Contributions*,0,0.0
Texas,TX05,Kevin Hale,L,False,False,Candidate self-financing,1615,0.0877
Texas,TX05,Kevin Hale,L,False,False,Other,0,0.0
Texas,TX06,Ron Wright,R,True,True,Small Individual Contributions (≤ $200),36952,0.0405
Texas,TX06,Ron Wright,R,True,True,Large Individual Contributions,324191,0.3554
Texas,TX06,Ron Wright,R,True,True,PAC Contributions*,417004,0.4572
Texas,TX06,Ron Wright,R,True,True,Candidate self-financing,0,0.0
Texas,TX06,Ron Wright,R,True,True,Other,133986,0.1469
Texas,TX06,Stephen Daniel,D,False,False,Small Individual Contributions (≤ $200),89183,0.1311
Texas,TX06,Stephen Daniel,D,False,False,Large Individual Contributions,529036,0.7775
Texas,TX06,Stephen Daniel,D,False,False,PAC Contributions*,43952,0.0646
Texas,TX06,Stephen Daniel,D,False,False,Candidate self-financing,101,0.0001
Texas,TX06,Stephen Daniel,D,False,False,Other,18130,0.026600000000000002
Texas,TX07,Lizzie Fletcher,D,True,True,Small Individual Contributions (≤ $200),441066,0.0704
Texas,TX07,Lizzie Fletcher,D,True,True,Large Individual Contributions,3995500,0.6377
Texas,TX07,Lizzie Fletcher,D,True,True,PAC Contributions*,1342643,0.2143
Texas,TX07,Lizzie Fletcher,D,True,True,Candidate self-financing,495,0.0001
Texas,TX07,Lizzie Fletcher,D,True,True,Other,485462,0.0775
Texas,TX07,Wesley Hunt,R,False,False,Small Individual Contributions (≤ $200),2091964,0.278
Texas,TX07,Wesley Hunt,R,False,False,Large Individual Contributions,4487393,0.5964
Texas,TX07,Wesley Hunt,R,False,False,PAC Contributions*,434900,0.057800000000000004
Texas,TX07,Wesley Hunt,R,False,False,Candidate self-financing,0,0.0
Texas,TX07,Wesley Hunt,R,False,False,Other,509807,0.0678
Texas,TX08,Kevin Brady,R,True,True,Small Individual Contributions (≤ $200),15167,0.0042
Texas,TX08,Kevin Brady,R,True,True,Large Individual Contributions,655962,0.1837
Texas,TX08,Kevin Brady,R,True,True,PAC Contributions*,2338484,0.6548999999999999
Texas,TX08,Kevin Brady,R,True,True,Candidate self-financing,0,0.0
Texas,TX08,Kevin Brady,R,True,True,Other,560864,0.15710000000000002
Texas,TX08,Elizabeth Hernandez,D,False,False,Small Individual Contributions (≤ $200),7643,0.4436
Texas,TX08,Elizabeth Hernandez,D,False,False,Large Individual Contributions,8512,0.4941
Texas,TX08,Elizabeth Hernandez,D,False,False,PAC Contributions*,1072,0.0622
Texas,TX08,Elizabeth Hernandez,D,False,False,Candidate self-financing,0,0.0
Texas,TX08,Elizabeth Hernandez,D,False,False,Other,0,0.0
Texas,TX09,Al Green,D,True,True,Small Individual Contributions (≤ $200),24532,0.0533
Texas,TX09,Al Green,D,True,True,Large Individual Contributions,206065,0.4476
Texas,TX09,Al Green,D,True,True,PAC Contributions*,244000,0.5301
Texas,TX09,Al Green,D,True,True,Candidate self-financing,0,0.0
Texas,TX09,Al Green,D,True,True,Other,-14265,-0.031
Texas,TX09,Johnny Teague,R,False,False,Small Individual Contributions (≤ $200),7139,0.0794
Texas,TX09,Johnny Teague,R,False,False,Large Individual Contributions,50556,0.562
Texas,TX09,Johnny Teague,R,False,False,PAC Contributions*,0,0.0
Texas,TX09,Johnny Teague,R,False,False,Candidate self-financing,31650,0.3518
Texas,TX09,Johnny Teague,R,False,False,Other,620,0.0069
Texas,TX10,Michael McCaul,R,True,True,Small Individual Contributions (≤ $200),341901,0.08869999999999999
Texas,TX10,Michael McCaul,R,True,True,Large Individual Contributions,1083774,0.281
Texas,TX10,Michael McCaul,R,True,True,PAC Contributions*,1267159,0.3286
Texas,TX10,Michael McCaul,R,True,True,Candidate self-financing,0,0.0
Texas,TX10,Michael McCaul,R,True,True,Other,1163643,0.3017
Texas,TX10,Mike Siegel,D,False,False,Small Individual Contributions (≤ $200),875073,0.3045
Texas,TX10,Mike Siegel,D,False,False,Large Individual Contributions,1742344,0.6063000000000001
Texas,TX10,Mike Siegel,D,False,False,PAC Contributions*,295189,0.1027
Texas,TX10,Mike Siegel,D,False,False,Candidate self-financing,0,0.0
Texas,TX10,Mike Siegel,D,False,False,Other,-38680,-0.013500000000000002
Texas,TX11,August Pfluger,R,False,True,Small Individual Contributions (≤ $200),89688,0.0348
Texas,TX11,August Pfluger,R,False,True,Large Individual Contributions,1931707,0.7491
Texas,TX11,August Pfluger,R,False,True,PAC Contributions*,317238,0.12300000000000001
Texas,TX11,August Pfluger,R,False,True,Candidate self-financing,0,0.0
Texas,TX11,August Pfluger,R,False,True,Other,239908,0.09300000000000001
Texas,TX11,Jon Mark Hogg,D,False,False,Small Individual Contributions (≤ $200),31872,0.2314
Texas,TX11,Jon Mark Hogg,D,False,False,Large Individual Contributions,102161,0.7418
Texas,TX11,Jon Mark Hogg,D,False,False,PAC Contributions*,100,0.0007000000000000001
Texas,TX11,Jon Mark Hogg,D,False,False,Candidate self-financing,3339,0.0242
Texas,TX11,Jon Mark Hogg,D,False,False,Other,258,0.0019
Texas,TX12,Kay Granger,R,True,True,Small Individual Contributions (≤ $200),71854,0.0227
Texas,TX12,Kay Granger,R,True,True,Large Individual Contributions,1706270,0.5397
Texas,TX12,Kay Granger,R,True,True,PAC Contributions*,1458909,0.46149999999999997
Texas,TX12,Kay Granger,R,True,True,Candidate self-financing,0,0.0
Texas,TX12,Kay Granger,R,True,True,Other,-75745,-0.024
Texas,TX12,Lisa Welch,D,False,False,Small Individual Contributions (≤ $200),26355,0.2677
Texas,TX12,Lisa Welch,D,False,False,Large Individual Contributions,38332,0.3893
Texas,TX12,Lisa Welch,D,False,False,PAC Contributions*,15675,0.1592
Texas,TX12,Lisa Welch,D,False,False,Candidate self-financing,15100,0.1534
Texas,TX12,Lisa Welch,D,False,False,Other,3002,0.0305
Texas,TX12,Trey Holcomb,L,False,False,Small Individual Contributions (≤ $200),867,0.8966
Texas,TX12,Trey Holcomb,L,False,False,Large Individual Contributions,0,0.0
Texas,TX12,Trey Holcomb,L,False,False,PAC Contributions*,0,0.0
Texas,TX12,Trey Holcomb,L,False,False,Candidate self-financing,100,0.10339999999999999
Texas,TX12,Trey Holcomb,L,False,False,Other,0,0.0
Texas,TX13,Ronny Jackson,R,False,True,Small Individual Contributions (≤ $200),570098,0.26789999999999997
Texas,TX13,Ronny Jackson,R,False,True,Large Individual Contributions,1061514,0.4988
Texas,TX13,Ronny Jackson,R,False,True,PAC Contributions*,451409,0.2121
Texas,TX13,Ronny Jackson,R,False,True,Candidate self-financing,3785,0.0018
Texas,TX13,Ronny Jackson,R,False,True,Other,41465,0.0195
Texas,TX13,Gus Trujillo,D,False,False,Small Individual Contributions (≤ $200),12615,0.5527000000000001
Texas,TX13,Gus Trujillo,D,False,False,Large Individual Contributions,10211,0.4473
Texas,TX13,Gus Trujillo,D,False,False,PAC Contributions*,0,0.0
Texas,TX13,Gus Trujillo,D,False,False,Candidate self-financing,0,0.0
Texas,TX13,Gus Trujillo,D,False,False,Other,0,0.0
Texas,TX14,Randy Weber,R,True,True,Small Individual Contributions (≤ $200),35883,0.0383
Texas,TX14,Randy Weber,R,True,True,Large Individual Contributions,515114,0.5502
Texas,TX14,Randy Weber,R,True,True,PAC Contributions*,389157,0.4157
Texas,TX14,Randy Weber,R,True,True,Candidate self-financing,0,0.0
Texas,TX14,Randy Weber,R,True,True,Other,-3951,-0.0042
Texas,TX14,Adrienne Bell,D,False,False,Small Individual Contributions (≤ $200),92238,0.37689999999999996
Texas,TX14,Adrienne Bell,D,False,False,Large Individual Contributions,135995,0.5556
Texas,TX14,Adrienne Bell,D,False,False,PAC Contributions*,15114,0.061799999999999994
Texas,TX14,Adrienne Bell,D,False,False,Candidate self-financing,0,0.0
Texas,TX14,Adrienne Bell,D,False,False,Other,1407,0.005699999999999999
Texas,TX14,Cyrus Sajna,I,False,False,Small Individual Contributions (≤ $200),96,0.0027
Texas,TX14,Cyrus Sajna,I,False,False,Large Individual Contributions,0,0.0
Texas,TX14,Cyrus Sajna,I,False,False,PAC Contributions*,0,0.0
Texas,TX14,Cyrus Sajna,I,False,False,Candidate self-financing,35000,0.9973000000000001
Texas,TX14,Cyrus Sajna,I,False,False,Other,0,0.0
Texas,TX14,Michael David Sanchez,I,False,False,Small Individual Contributions (≤ $200),100,1.0
